ID,place1_description,place1_town,place1_country,travel_time_1_min,modes_1_and_or,place_1_purpose,place2_description,place2_town,place2_country,travel_time_2_min,modes_2_and_or,place_2_purpose,place3_description,place3_town,place3_country,travel_time_3_min,modes_3_and_or,place_3_purpose,place4_description,place4_town,place4_country,travel_time_4_min,modes_4_and_or,place_4_purpose,place5_description,place5_town,place5_country,travel_time_5_min,modes_5_and_or,place_5_purpose,cleaned,all_modes,home_lon_centroids_ssecteur_7,home_lat_centroids_ssecteur_7,home_NPA,home_town,ssecteur_7,ssecteur_7_area,population_ssecteur7_2021,ssecteur_3,secteur
148002,ville de geneve,Cointrin,Suisse,20,TIM,At work/school,cointrin,Genève,Suisse,2,,Individual transport,vernier	ville de geneve,Genève,Suisse,10,TIM,Shops,ville de geneve	vallée de joux	thônex 	meyrin,Genève,Suisse,60,TIM,Sport,Grand-Saconnex	Genthod,Genève,Suisse,20,TIM,Public space,0,,6.108173887589380,46.22620137425630,1216,Cointrin,3000060,176630.5355,893.0,60,0
104355,Carouge,Vandoeuvres,Suisse,30,MD+TP+TIM,At work/school,"Vésenaz, Chêne-Bourg, Thônex, Centre Ville",Genève,Suisse,15,TIM,Shops,"Vésenaz, Chêne-Bourg, Thônex, Centre Ville",Genève,Suisse,15,MD+TP+TIM,Public space,"Vandoeuvres, Carouge",Genève,Suisse,5,TP,Individual transport,"Vandoeuvres, Carouge",Genève,Suisse,5,TP,Collective transport,0,MD+TP+TIM,6.204392209598150,46.22183934888310,1253,Vandoeuvres,4200020,532865.63365,595.0,20,0
107457,"Ch. du Stand, Bernex",Aïre,Suisse,30,MD+TP+TIM,At work/school,Balexert	Centre ville,Genève,Suisse,15,MD+TP+TIM,Shops,Ville de Genève et campagne genevoise,Genève,Suisse,30,MD+TP+TIM,Public space,Nendaz,Genève,Suisse,110,TIM,Other home,Ville de Genève,Genève,Suisse,15,MD,Public space,0,MD+TP+TIM,6.104626983556390,46.20237676635600,1219,Aïre,4300101,453986.19795,1165.0,101,0
111958,"Bernex, Chemin de Paris 5",Veyrier,Suisse,25,TIM,At work/school,"La Clusaz, dans le département de la Haute-Savoie en France.	Champéry, dans le canton du Valais.",Genève,Suisse,60,TIM,Other home,Veyrier (courir le long de l'Arve).	La Clusaz (pistes de ski).,Genève,Suisse,0,MD+TIM,Sport,"Hermance, dans le canton de Genève.	Veyrier, dans le canton de Genève.	Rochefort, dans le canton de Neuchâtel.",Genève,Suisse,30,TIM,At relatives,"Veyrier (on habite ensemble, avec nos trois enfants).",Genève,Suisse,0,,At relatives,0,,,,1255,Veyrier,,,,,
109655, ,Confignon,Suisse, ,TP,99, ,Genève,Suisse, ,TP,99, ,Genève,Suisse, ,TP,99, ,Genève,Suisse, ,TP,99, ,Genève,Suisse, ,TP,99,0,TP,6.088009744458400,46.186780842650700,1232,Confignon,1800031,367386.0774,1416.0,31,0
114685,"Acacias, Altstetten",Genève,Suisse,30,TP,At work/school,Charmilles,Genève,Suisse,5,MD+TP+TIM,Shops,Charmilles,Genève,Suisse,5,TP,Collective transport,Rhône,Genève,Suisse,10,TP,Public space,Collonge-Bellerive,Genève,Suisse,30,TIM,At relatives,0,MD+TP+TIM,6.119390869598950,46.20376336269460,1203,Genève,2136032,201133.5297,504.0,32,36
111910,9999,Genève,Suisse,5,MD+TP+TIM,Public space,9999,Genève,Suisse,20,TIM,At work/school,9999,Genève,Suisse,10,MD+TP+TIM,At relatives,9999,Genève,Suisse,60,MD+TP+TIM,At relatives,9999,Genève,Suisse,5,TIM,Sport,0,MD+TP+TIM,6.165562459336550,46.19861940788670,1208,Genève,2122030,127578.06435,1162.0,30,22
128136,Ecole de mécanique Petit Lancy,Genève,Suisse,50,TP,At work/school,Bleusy Valais,Genève,Suisse,120,TIM,Other home,"Parc des Bastion, Gourgas",Genève,Suisse,10,TP,Public space,"Av du Mail, Carl-Vogt",Genève,Suisse,20,TP,Public space,"Victoria-Hall, Grand Théâtre, Minoterie",Genève,Suisse,20,TP,Public space,0,TIM,6.1357898968359000,46.1997860263405,1205,Genève,2113071,90073.49275,2163.0,71,13
103982,Veyrier,Troinex,Suisse,7,MD+TIM,At work/school,Troinex,Genève,Suisse,2,MD,Public space,"Troinex, Veyrier, Carouge et Genève",Genève,Suisse,15,TIM,Public space,"Troinex, Carouge et Genève",Genève,Suisse,15,TIM,Public space,"Troinex, Cologny, Genève",Genève,Suisse,20,TIM,Sport,0,MD+TIM,6.143644681028740,46.16222359716580,1256,Troinex,4100011,676436.5429,1819.0,11,0
102091,"Partout, dès que je sors autour de chez moi,",Les Acacias,Suisse,1,MD+TP+TIM,Public space,"Carouge, Jonction, Plainpalais",Genève,Suisse,10,MD+TP+TIM,At relatives,"Carouge, Acacias, Plainpalais",Genève,Suisse,5,MD+TIM,Shops,"Carouge, Plainpalais",Genève,Suisse,10,MD+TP,Public space,"Carouge, Plainpalais",Genève,Suisse,10,MD+TP,Public space,0,MD+TP+TIM,6.138403852507250,46.1905734687745,1227,Les Acacias,2114040,145895.7681,4160.0,40,14
147875,HUG,Meyrin,Suisse,40,TP,At work/school,Parc des Bastions	Bord du lac 	Campagne de Meyrin,Genève,Suisse,5,TP,Public space,Ville de Genève (Trembley),Genève,Suisse,15,TP,At relatives,"Ville de Genève, quartier de Plainpalais, Carouge, Eaux-Vives, Pâquis principalement 	Et Meyrin",Genève,Suisse,30,TP,Public space,"Ville de Genève Cinéma La Scala aux Eaux-Vives, cinéma Nord-Sud Servette, Spectacles théatre du Grütli, bibliothèque d'Unimail/Bastions/Philosophes",Genève,Suisse,30,TP,Public space,0,TP,6.077642152570640,46.229937273710200,1217,Meyrin,3000160,371858.82325,6166.0,160,0
114299,Vieille-ville,Aire-la-Ville,Suisse,20,TIM,At work/school,Vieille-ville	plainpalais	Eaux-Vives,Genève,Suisse,10,TIM,Public space,Aire-la-Ville,Genève,Suisse,5,TP,At relatives,Crans-montana	Sainte-maxime (france),Genève,Suisse,300,TIM,Other home,Genève,Genève,Suisse,30,TIM,Shops,0,TIM,6.036895642440590,46.18675735644960,1288,Aire-la-Ville,100010,743129.78925,208.0,10,0
101199,Carouge,Plan-les-Ouates,Suisse,6,TIM,At work/school,Plan-les-Ouates,Genève,Suisse,4,MD+TIM,At relatives,La Praille,Genève,Suisse,8,TP+TIM,Shops,Genève,Genève,Suisse,15,TIM,Public space,Crans-Montana,Genève,Suisse,120,TIM,Other home,0,MD+TP+TIM,6.124210114356810,46.15548338266360,1228,Plan-les-Ouates,3300070,428213.8484,433.0,70,0
142381,bagnes / valais,Petit-Lancy,Suisse,120,TIM,Other home,chemin bac,Genève,Suisse,2,,At relatives,chatelaine,Genève,Suisse,15,,At work/school,carouge,Genève,Suisse,15,TIM,Public space,campagne genevoise,Genève,Suisse,30,,Sport,0,,6.114669787344360,46.19169075445700,1213,Petit-Lancy,2800120,231696.70285,1421.0,120,0
113511,Meyrin,Perly,Suisse,30,TIM,At work/school,Ma voiture,Genève,Suisse,1,TIM,Individual transport,Vernier,Genève,Suisse,5,TIM,Sport,Perly,Genève,Suisse,15,TIM,Shops,Agiez,Genève,Suisse,60,TIM,At relatives,0,TIM,6.079482726208230,46.156539979501100,1258,Perly,3200010,278563.93655,729.0,10,0
122652,"chemin des Lézards, 1219 Aïre",Genève,Suisse,10,TIM,At work/school,"chemin des Rambossons, Grand Lancy",Genève,Suisse,15,TIM,At relatives,Balexert,Genève,Suisse,5,TP,Shops,Bulle,Genève,Suisse,90,TIM,Other home,n'importe,Genève,Suisse,10,TP,Public space,0,TIM,6.117937840025160,46.21178664282320,1203,Genève,2135020,145477.8964,143.0,20,35
111058,Plateau de champel,Genève,Suisse,1,TP,Individual transport,Plateau de Champel,Genève,Suisse,4,TP,Shops,Bout du monde,Genève,Suisse,10,MD,Sport,Parc Bertrand,Genève,Suisse,7,TP,Public space,Plateau de Champel,Genève,Suisse,5,MD+TIM,Public space,0,MD+TIM,6.154062314657440,46.189669168758500,1206,Genève,2111111,76818.16335,2152.0,111,11
101386,Route du Pont-Butin,Plan-les-Ouates,Suisse,10,TIM,Sport,Rue du Lièvre,Genève,Suisse,10,TIM,At work/school,"Lancy, Onex, Plan-les-Ouates",Genève,Suisse,15,TIM,Public space,Ville de Genève,Genève,Suisse,20,TIM,Public space,"Plan-les-Ouates, Onex",Genève,Suisse,10,TIM,Shops,0,TIM,6.114832282685880,46.16415038076150,1228,Plan-les-Ouates,3300109,541791.1135,1413.0,109,0
119930,à l’étranger,Genève,Suisse,600,TP,At work/school,"Parc, campagne ou extérieur",Genève,Suisse,30,TP,Other,eaux vives,Genève,Suisse,5,TP,At relatives,eaux vives,Genève,Suisse,5,TP,Public services,ville de genève,Genève,Suisse,15,TIM,At relatives,0,MD+TP+TIM,6.158065450042660,46.20091853133320,1207,Genève,2121060,93146.518,2639.0,60,21
150092,Acacias,Onex,Suisse,10,MD+TIM,At work/school,Toute la ville,Genève,Suisse,20,MD+TP,Public space,9999,Genève,Suisse,99999,TIM,Individual transport,"La campagne, la nature",Genève,Suisse,20,MD+TIM,Other, ,Genève,Suisse, ,TP,99,0,MD+TP+TIM,6.10096124253055,46.19084999556990,1213,Onex,3100030,580556.02305,7478.0,30,0
109211,edmond vaucher,Confignon,Suisse,20,MD,At work/school,"cropette,evaux,",Genève,Suisse,5,MD,Public space,"l'age d'or ,la felicita",Genève,Suisse,15,MD,Public space,cinelux,Genève,Suisse,20,MD,Public space,"coop,marché bio  de onex,migros",Genève,Suisse,3,MD,Shops,0,MD,6.079243395067090,46.17302499644060,1232,Confignon,1800010,328219.634,1377.0,10,0
133537,3778 Schonried,Genève,Suisse,130,TIM,Other home,Genève,Genève,Suisse,5,TIM,At relatives,Genève,Genève,Suisse,10,MD,Public space,Genève,Genève,Suisse,10,MD+TIM,Public space,Genève,Genève,Suisse,2,MD+TIM,Sport,0,MD+TIM,6.145019281030180,46.206829762941000,1201,Genève,2102041,105320.2137,1390.0,41,2
100111,Quartier de la Jonction Genève,Bernex,Suisse,15,TIM,At work/school,Carouge,Genève,Suisse,15,TIM,At relatives,Carouge,Genève,Suisse,15,TIM,Shops,Toute sorte de restaurants,Genève,Suisse,0,TIM,Public space,Promenades à moto,Genève,Suisse,0,TIM,Individual transport,0,TIM,6.076335533358190,46.164307538786400,1233,Bernex,700090,798514.882,1758.0,90,0
118745,Dardagny,Meinier,Suisse,60,TP+TIM,At work/school,Meinier,Genève,Suisse,3,MD+TP,At relatives,Genève,Genève,Suisse,45,MD+TP+TIM,At relatives,Genève,Genève,Suisse,15,TP+TIM,Shops,"Suisse, France",Genève,Suisse,60,MD+TP+TIM,Public space,0,MD+TP+TIM,6.232625941287160,46.24636886799810,1252,Meinier,2900020,564595.06635,1682.0,20,0
136751,Plainpalais Jonction,Genève,Suisse,20,TP,At work/school,Parc Trembley,Genève,Suisse,5,TP,Public space,Plainpalais,Genève,Suisse,25,TP,Public space,"Petit-Saconnex, centre-ville, France voisine.",Genève,Suisse,30,TP+TIM,Shops,"Centre-ville, Petit-Saconnex",Genève,Suisse,30,TP,Public services,0,MD+TP+TIM,6.126899849823520,46.22114195994960,1209,Genève,2134090,184064.65855,2588.0,90,34
114190,9999,Dardagny,Suisse,99999,TP,Public space,9999,Genève,Suisse,99999,TP,At work/school,9999,Genève,Suisse,99999,TP,At work/school,9999,Genève,Suisse,99999,TP,At relatives,9999,Genève,Suisse,99999,TP,At relatives,0,TP,5.995391168428940,46.193763601365200,1283,Dardagny,2000060,649108.69165,644.0,60,0
139838,Néant,Petit-Lancy,Suisse,30,TIM,At work/school,Néant,Genève,Suisse,1,MD+TIM,Individual transport,Néant,Genève,Suisse,10,MD+TIM,At relatives,centres commerciales de Genève et parfois Vaud,Genève,Suisse,15,MD+TIM,Shops,Restaurants de Genève et parfois Vaud,Genève,Suisse,30,TIM,Public space,0,MD+TIM,6.121841159533060,46.1936979120845,1213,Petit-Lancy,2800030,226255.5038,3632.0,30,0
111951,Saint jean,Genève,Suisse,5,MD+TIM,At relatives,Centre ville et campagne,Genève,Suisse,10,MD+TIM,Public space,Ville et campagne,Genève,Suisse,10,MD+TIM,At relatives,Ville,Genève,Suisse,15,MD+TIM,At relatives,Ville,Genève,Suisse,5,MD+TIM,At relatives,0,MD+TIM,6.127429467649540,46.20705004381650,1203,Genève,2135070,141607.0948,4379.0,70,35
124084,QUARTIER CORNAVIN GENEVE,Genève,Suisse,2,TP,At work/school,PLACE CORNAVIN GENEVE,Genève,Suisse,2,TP,At relatives,PARCS GENEVOIS,Genève,Suisse,10,TP,Public space,PARTOUT A GENEVE ET ALENTOURS,Genève,Suisse,10,TP,Public space,EN GRUYERE,Genève,Suisse,75,TIM,At relatives,0,MD+TP+TIM,6.141298916758210,46.20822432454070,1201,Genève,2102020,83679.0,660.0,20,2
124793,Suisse Romande,Genève,Suisse,40,TIM,At work/school,"Quartier des Charmilles, bord du lac",Genève,Suisse,15,TP,Public space,Quartier des Charmilles,Genève,Suisse,2,TP,At relatives,Eaux-Vives,Genève,Suisse,60,TP,At relatives,Planète Charmilles,Genève,Suisse,5,TP,Shops,0,TIM,6.1238756587513,46.21007208914740,1203,Genève,2135090,138531.6535,1961.0,90,35
111779,Grand Donzel,Vessy,Suisse,10,MD,Public space,Carouge,Genève,Suisse,5,MD,Public space,Veyriez,Genève,Suisse,10,MD,At relatives,Carouge,Genève,Suisse,5,MD,Public space,Plainpalais,Genève,Suisse,2,MD,Shops,0,MD,6.162842147833730,46.16713161345820,1234,Vessy,4500072,678136.16095,1081.0,72,0
135434,1224 Chêne-Bougeries,Genève,Suisse,15,MD+TIM,At work/school,"Chemin des Champs-Gottreux, 1212 Grand-Lancy",Genève,Suisse,20,MD+TIM,At relatives,"Rue Vautier, 1227 Carouge",Genève,Suisse,20,MD+TP+TIM,Public space,Centre commercial de Balexert,Genève,Suisse,5,TP+TIM,Shops,Lancy,Genève,Suisse,15,MD+TIM,At relatives,0,MD+TP+TIM,6.127386259278390,46.21579171827030,1202,Genève,2134070,134599.0109,2829.0,70,34
133701,Onex,Genève,Suisse,10,TP+TIM,At relatives,Augustins,Genève,Suisse,30,TP,At work/school,Bouchet,Genève,Suisse,5,TP,Collective transport,Bel-Air,Genève,Suisse,15,MD+TP+TIM,Public space,Balexert,Genève,Suisse,10,MD+TP+TIM,Shops,0,MD+TP+TIM,,,1202,Genève,,,,,
116395,Centre-ville Paquis,Satigny,Suisse,20,MD+TP+TIM,At work/school,Satigny,Genève,Suisse,1,TP,At relatives,Divers,Genève,Suisse,15,TIM,At relatives,Bord du lac ou vignes à Satigny,Genève,Suisse,20,,Sport,Verbier - centre-ville,Genève,Suisse,10,,Individual transport,0,,6.040121530141820,46.20271677860400,1242,Satigny,3800079,1413634.98725,260.0,79,0
111119,Avenches,Versoix,Suisse,70,TIM,At work/school,Entre Versoix et Avenches !,Genève,Suisse,0,TIM,Individual transport,Ovronnaz,Genève,Suisse,115,TIM,Other home,Versoix,Genève,Suisse,10,TIM,Sport,Autre,Genève,Suisse,0,TIM,Other,0,TIM,6.167358100332110,46.28507610258540,1290,Versoix,4400061,152738.79225,140.0,61,0
134857,quartier Mont-blanc,Genève,Suisse,10,TP,At work/school,"Plainpalais, Pâquis, Eaux-Vives",Genève,Suisse,10,TP,Shops,"Plainpalais, Pâquis, Eaux-Vives",Genève,Suisse,10,TP,Public space,"Plainpalais, Bastions",Genève,Suisse,10,TP,Public space,Plainpalais,Genève,Suisse,1,TP,Collective transport,0,TP,6.127073464805060,46.20162868340020,1205,Genève,2113010,175498.21685,1994.0,10,13
145003,Gare,Meyrin,Suisse,20,TP+TIM,At work/school,Centre commercial Meyrin,Genève,Suisse,3,TIM,Shops,Bois Meyrin,Genève,Suisse,10,TIM,Sport,Meyrin,Genève,Suisse,3,TIM,At relatives,Genève,Genève,Suisse,30,TIM,Public space,0,MD+TP+TIM,6.082718986524250,46.233512776429800,1217,Meyrin,3000159,356129.39175,3659.0,159,0
128063,1205 HUG,Genève,Suisse,15,MD,At work/school,"1968 Mase, Valais",Genève,Suisse,120,TP+TIM,Other home,"Grottes, Vidollet, Genets, Collex, Onex, Acacias",Genève,Suisse,10,MD+TIM,At relatives,"Entre Cornavin et Cointrin, bord du lac	Valais	Grisons",Genève,Suisse,2,MD+TP,Public space,Genève,Genève,Suisse,5,MD+TP,Public space,0,MD+TP+TIM,6.138263608728460,46.21107971838010,1201,Genève,2103030,122715.41795,3231.0,30,3
102297,LAUSANNE,Thônex,Suisse,60,TIM,At work/school,CAFE,Genève,Suisse,5,TIM,Public space,PLAN LES OUATES,Genève,Suisse,10,TIM,Sport,THONEX,Genève,Suisse,15,TIM,At relatives,EGAL,Genève,Suisse,20,TIM,Shops,0,TIM,6.219131267325790,46.20063615049820,1226,Thônex,4000032,265161.7527,664.0,32,0
114867,Boulevard Carl-vogt,Chancy,Suisse,35,TP+TIM,At work/school,Route de bellegarde,Genève,Suisse,5,TP,At relatives,Route de vers-veaux,Genève,Suisse,5,MD,Public space,Torgon,Genève,Suisse,120,TIM,Other home,"Vernier, Genève",Genève,Suisse,40,TIM,Public space,0,MD+TP+TIM,5.971724577780470,46.1494849537947,1284,Chancy,1100029,458720.8988,1603.0,29,0
128706,Tout Genève,Genève,Suisse,20,MD,At work/school,Plan-les-Ouates,Genève,Suisse,30,MD,Public space,Plainpalais,Genève,Suisse,10,MD,At relatives,Petit-Lancy,Genève,Suisse,20,MD,At work/school,Genève centre,Genève,Suisse,15,MD,Public space,0,MD,6.154016686809980,46.19511338636540,1206,Genève,2111030,120191.80015,3597.0,30,11
139841,Bernex,Grand-Lancy,Suisse,10,TIM,At relatives,Grand lancy,Genève,Suisse,10,TIM,At work/school,9999,Genève,Suisse,20,TIM,Public space,9999,Genève,Suisse,20,TIM,Public space,9999,Genève,Suisse,99999,,Other home,0,,6.1300514781385800,46.17853581410200,1212,Grand-Lancy,2800053,122482.11225,4.0,53,0
121811,Acacias,Genève,Suisse,20,TP,At work/school,9999,Genève,Suisse,5,TP,Public space,9999,Genève,Suisse,15,TP,Public services,9999,Genève,Suisse,5,TP,Sport,9999,Genève,Suisse,10,TP,Collective transport,0,TP,6.167935099255040,46.19323008780740,1208,Genève,2122060,242334.7081,3541.0,60,22
116926,Gare Cornavin,Chancy,Suisse,25,TP,At work/school,La Plaine,Genève,Suisse,15,TP,Collective transport,Grand-Lancy,Genève,Suisse,45,TIM,At relatives,Gare Cornavin,Genève,Suisse,0,TIM,Public space,Petit-Lancy,Genève,Suisse,20,TIM,Shops,0,TP+TIM,5.971724577780470,46.1494849537947,1284,Chancy,1100029,458720.8988,1603.0,29,0
146916,Eaux-vives,Meyrin,Suisse,45,TP,At work/school,Meyrin,Genève,Suisse,10,MD+TP+TIM,Shops,Meyrin,Genève,Suisse,2,TP,Collective transport,Meyrin,Genève,Suisse,2,TP,Individual transport,Meyrin,Genève,Suisse,2,TIM,Public space,0,MD+TP+TIM,6.077642152570640,46.229937273710200,1217,Meyrin,3000160,371858.82325,6166.0,160,0
100285, ,Bernex,Suisse, ,TP,99, ,Genève,Suisse, ,TP,99, ,Genève,Suisse, ,TP,99, ,Genève,Suisse, ,TP,99, ,Genève,Suisse, ,TP,99,0,TP,6.063532186562990,46.18089338572940,1233,Bernex,700010,2303555.4188,38.0,10,0
101259,Bruson,Plan-les-Ouates,Suisse,110,TP,Other home,Plan les ouates,Genève,Suisse,20,,At relatives,Genève,Genève,Suisse,30,TIM,Shops,Genève,Genève,Suisse,30,TIM,At relatives,Genève,Genève,Suisse,30,TIM,At relatives,0,,6.116190331217200,46.17094473605020,1228,Plan-les-Ouates,3300030,487782.2848,3512.0,30,0
135581,Vieille Ville,Genève,Suisse,10,MD,At work/school,1347 Le Chenit,Genève,Suisse,90,TIM,Other home,Genève Vaud,Genève,Suisse,20,MD,Public space,Genève,Genève,Suisse,20,MD,Public space,Genève,Genève,Suisse,20,MD,At relatives,0,MD+TIM,6.169431061696370,46.19679999280270,1208,Genève,2122050,140443.39415,1172.0,50,22
111264,montfleury,Versoix,Suisse,1,TP,At work/school,je fais des tours dans plusieurs parc différent,Genève,Suisse,2,TP,Public space,je me promène un peu par tout,Genève,Suisse,4,TIM,Individual transport,un peu par tout,Genève,Suisse,10,TIM,Shops,versoix,Genève,Suisse,15,TIM,Public services,0,TIM,6.163535231439490,46.29118004432740,1290,Versoix,4400050,309925.67705,3633.0,50,0
138866,Onex,Petit-Lancy,Suisse,10,MD+TIM,At work/school,Petit lancy,Genève,Suisse,10,MD+TIM,At work/school,Hérémence,Genève,Suisse,120,TP+TIM,Other home,Varié,Genève,Suisse,30,TIM,Public space,Onex . Carouge,Genève,Suisse,15,TIM,Shops,0,MD+TP+TIM,6.114669787344360,46.19169075445700,1213,Petit-Lancy,2800120,231696.70285,1421.0,120,0
122541,Vieille-Ville,Genève,Suisse,25,TP,At work/school,"Carouge, Nyon, Genolier",Genève,Suisse,30,MD+TP+TIM,At relatives,"Charmilles, bords du Rhône, Bois de la Bâtie, Jura",Genève,Suisse,5,MD+TP+TIM,Public space,"Vieille-Ville, Charmilles, Carouge",Genève,Suisse,5,MD+TP+TIM,Public space,"Charmilles-Vieille-Ville, Nyon, Soleure, Zermatt",Genève,Suisse,5,TP,Collective transport,0,MD+TP+TIM,6.127429467649540,46.20705004381650,1203,Genève,2135070,141607.0948,4379.0,70,35
103132, ,Thônex,Suisse, ,TP,99, ,Genève,Suisse, ,TP,99, ,Genève,Suisse, ,TP,99, ,Genève,Suisse, ,TP,99, ,Genève,Suisse, ,TP,99,0,TP,6.201819451704360,46.19106980845380,1226,Thônex,4000060,214004.13175,2805.0,60,0
101056,Groupe Médical d’Onex,Bernex,Suisse,20,MD,At work/school,Chalet Diablerets,Genève,Suisse,120,TIM,Other home,Ville d’Onex,Genève,Suisse,30,MD,Public space,Grand théâtre 	Théâtre de carouge 	Victoria Hall,Genève,Suisse,180,TIM,Public space,"Coop, Migros",Genève,Suisse,30,TIM,Shops,0,MD+TIM,6.073609098256580,46.17275259606040,1233,Bernex,700071,422835.7803,1060.0,71,0
118297,pond rouge,Genthod,Suisse,45,MD+TP+TIM,At work/school,TPG,Genève,Suisse,45,TIM,Individual transport,"espace publics, pour exemple, bord du lac, parc des Evaux, bord du rhone",Genève,Suisse,1,TP,Sport,toutes les semaines un restaurant different en ville de Genève. et les restaurant proche du travail,Genève,Suisse,20,MD,Public space,France voisine,Genève,Suisse,10,TIM,Shops,0,MD+TP+TIM,6.147408590070940,46.26482984358,1294,Genthod,2200010,812889.481,1653.0,10,0
123374,boulevard de la cluse,Genève,Suisse,15,MD,At work/school,tout Geneve,Genève,Suisse,15,MD,Public space,tout Geneve,Genève,Suisse,15,MD,At relatives,centre ville,Genève,Suisse,15,MD,Shops,centre ville,Genève,Suisse,15,MD,Public space,0,MD,,,1207,Genève,,,,,
105495,Beef,Chêne-Bougeries,Suisse,20,TP,Public space,"Tonex ,Nyon,carouge,",Genève,Suisse,30,MD+TIM,At relatives,Rue basses,Genève,Suisse,20,TP,Public space,Chêne bougeries,Genève,Suisse,20,TP,Public services,Plan les ouates,Genève,Suisse,30,MD,Sport,0,MD+TIM,6.178919311615050,46.20066130207100,1224,Chêne-Bougeries,1200050,204638.82155,888.0,50,0
103861,Geneve,Troinex,Suisse,7,MD,At work/school,Veyrier,Genève,Suisse,5,TIM,Sport,Geneve,Genève,Suisse,15,TIM,At relatives,Geneve,Genève,Suisse,15,TIM,At relatives,France,Genève,Suisse,300,TIM,Other home,0,MD+TIM,6.147862269182790,46.16656127000000,1256,Troinex,4100012,299223.42995,543.0,12,0
112443,Preverenges,Vessy,Suisse,50,TIM,At work/school,Carouge,Genève,Suisse,10,TIM,Shops,"Vessy, veyrier",Genève,Suisse,10,TP,Public space,Vessy,Genève,Suisse,10,TIM,Public services,Troinex,Genève,Suisse,15,TIM,At relatives,0,TIM,6.164784054485190,46.18084356002830,1234,Vessy,4500020,1105498.5132,677.0,20,0
113504,rue des acacias 54 bis,Bellevue,Suisse,35,MD+TP+TIM,At work/school,place de l'octroi,Genève,Suisse,8,TP,Public space,gare des tuileries	gare de Lancy Pont-Rouge,Genève,Suisse,25,TP,Collective transport,parc du verger antique,Genève,Suisse,1,TP,Public space,Chancy	Goumoens-la-ville	Collonges-Bellerive,Genève,Suisse,30,TIM,At relatives,0,MD+TP+TIM,6.144873661716110,46.2547142245317,1293,Bellevue,600030,774835.29715,2372.0,30,0
110276,Mies,Versoix,Suisse,10,TIM,At relatives,Sionnet,Genève,Suisse,35,TIM,Other home,rue de Lausanne,Genève,Suisse,30,TP,At work/school,Versoix,Genève,Suisse,10,TIM,Shops,village Genthod,Genève,Suisse,20,TP,Sport,0,MD+TP+TIM,6.163535231439490,46.29118004432740,1290,Versoix,4400050,309925.67705,3633.0,50,0
106163,Blandonnet Vernier,Aïre,Suisse,10,MD,At work/school,Petit-Lancy et Lignon,Genève,Suisse,10,TIM,Shops,Centre Ville GE,Genève,Suisse,15,TIM,Public space,Canton de Vaud,Genève,Suisse,60,TIM,At relatives,Genève,Genève,Suisse,15,TIM,At relatives,0,MD+TIM,6.104626983556390,46.20237676635600,1219,Aïre,4300101,453986.19795,1165.0,101,0
101091,Carouge,Plan-les-Ouates,Suisse,20,TIM,At work/school,"Carouge, plan-les-Ouates",Genève,Suisse,20,TP,Public space,Carouge,Genève,Suisse,20,TIM,Public space,Carouge 	France voisine 	Plan-Les-Ouates,Genève,Suisse,10,TIM,Shops,GenËve,Genève,Suisse,30,TIM,Public space,0,TIM,6.114832282685880,46.16415038076150,1228,Plan-les-Ouates,3300109,541791.1135,1413.0,109,0
104597,Rue de Chantepoulet 5 	1201 GENEVE,Aïre,Suisse,10,TIM,At work/school,MANOR GENEVE	1201 GENEVE,Genève,Suisse,10,TIM,Shops,SECHERON - GENEVE	BERNEX 1233	PLAINPALAIS - GENEVE	REIGNIER - HAUTE SAVOIE	PAQUIS - GENEVE,Genève,Suisse,15,TIM,At relatives,GENEVE CENTRE,Genève,Suisse,10,TIM,Public space,DIVERS CINÉMAS - GENEVE,Genève,Suisse,15,TIM,Public space,0,TIM,6.104626983556390,46.20237676635600,1219,Aïre,4300101,453986.19795,1165.0,101,0
109521,Surtout Route de Soral et Chemin du Vuillonnex,Confignon,Suisse,5,MD+TP+TIM,Public space,Coop de Confignon,Genève,Suisse,3,MD,Shops,Tram 14 Confignon - Gare Cornavin,Genève,Suisse,10,TP,Collective transport,"Prevessin Moens (FR), Meyrin, Etoy, Ecublens",Genève,Suisse,20,TIM,At relatives,Secheron,Genève,Suisse,40,MD+TP,At work/school,0,MD+TP+TIM,6.085303476776840,46.17527370293060,1232,Confignon,1800020,420660.84505,1156.0,20,0
138813,"Verbier, Valais",Grand-Lancy,Suisse,140,TP+TIM,Other home,Thônex,Genève,Suisse,40,MD+TP+TIM,At work/school,Thônex et Suisse Romande,Genève,Suisse,40,MD+TIM,Sport,Lancy,Genève,Suisse,5,MD,Other,"Canton de Genève, Vaud et Valais	Lyon",Genève,Suisse,10,MD+TP+TIM,Public space,0,MD+TP+TIM,6.119062107253800,46.17817157744590,1212,Grand-Lancy,2800152,200482.6561,1949.0,152,0
122425,Genève - Gravière/Acacias,Genève,Suisse,10,MD+TIM,At work/school,Genève - Bout du monde (TC Drizia),Genève,Suisse,5,MD+TIM,Sport,Valais central,Genève,Suisse,105,TP+TIM,Other home,"Lac/bords du Lac, Parc Bertrand, Vieille ville, Campagne genevoise",Genève,Suisse,15,MD,Public space,"Genève, centre-ville",Genève,Suisse,15,TP,Public space,0,MD+TP+TIM,6.17381965260634,46.20109398440060,1208,Genève,2121042,54109.42105,1075.0,42,21
